data,hora_chegada,qtd_pacientes,tempo_medio_espera,data_hora,dia_semana,mes
2024-02-23,6,3,35.0,2024-02-23 06:00:00,4,2
2024-02-23,7,9,45.77777777777778,2024-02-23 07:00:00,4,2
2024-02-23,8,6,46.166666666666664,2024-02-23 08:00:00,4,2
2024-02-23,9,5,52.8,2024-02-23 09:00:00,4,2
2024-02-23,10,6,59.833333333333336,2024-02-23 10:00:00,4,2
2024-02-23,11,7,45.57142857142857,2024-02-23 11:00:00,4,2
2024-02-23,12,6,45.833333333333336,2024-02-23 12:00:00,4,2
2024-02-23,13,7,26.0,2024-02-23 13:00:00,4,2
2024-02-23,14,6,55.166666666666664,2024-02-23 14:00:00,4,2
2024-02-23,15,3,21.0,2024-02-23 15:00:00,4,2
2024-02-23,16,6,65.66666666666667,2024-02-23 16:00:00,4,2
2024-02-23,17,8,50.125,2024-02-23 17:00:00,4,2
2024-02-23,18,11,57.27272727272727,2024-02-23 18:00:00,4,2
2024-02-23,19,8,67.625,2024-02-23 19:00:00,4,2
2024-02-23,20,3,55.0,2024-02-23 20:00:00,4,2
2024-02-23,21,11,52.45454545454545,2024-02-23 21:00:00,4,2
2024-02-23,22,8,50.5,2024-02-23 22:00:00,4,2
2024-02-23,23,3,38.0,2024-02-23 23:00:00,4,2
2024-02-24,0,6,48.0,2024-02-24 00:00:00,5,2
2024-02-24,1,6,23.5,2024-02-24 01:00:00,5,2
2024-02-24,2,2,52.0,2024-02-24 02:00:00,5,2
2024-02-24,3,2,44.0,2024-02-24 03:00:00,5,2
2024-02-24,4,2,10.0,2024-02-24 04:00:00,5,2
2024-02-24,5,5,33.8,2024-02-24 05:00:00,5,2
2024-02-24,6,7,36.0,2024-02-24 06:00:00,5,2
2024-02-24,7,3,52.0,2024-02-24 07:00:00,5,2
2024-02-24,8,6,79.33333333333333,2024-02-24 08:00:00,5,2
2024-02-24,9,10,52.6,2024-02-24 09:00:00,5,2
2024-02-24,10,5,44.0,2024-02-24 10:00:00,5,2
2024-02-24,11,7,61.0,2024-02-24 11:00:00,5,2
2024-02-24,12,4,32.5,2024-02-24 12:00:00,5,2
2024-02-24,13,6,37.833333333333336,2024-02-24 13:00:00,5,2
2024-02-24,14,4,24.25,2024-02-24 14:00:00,5,2
2024-02-24,15,3,43.666666666666664,2024-02-24 15:00:00,5,2
2024-02-24,16,4,51.5,2024-02-24 16:00:00,5,2
2024-02-24,17,5,15.0,2024-02-24 17:00:00,5,2
2024-02-24,18,12,45.833333333333336,2024-02-24 18:00:00,5,2
2024-02-24,19,5,62.2,2024-02-24 19:00:00,5,2
2024-02-24,20,11,77.9090909090909,2024-02-24 20:00:00,5,2
2024-02-24,21,8,61.0,2024-02-24 21:00:00,5,2
2024-02-24,22,13,63.53846153846154,2024-02-24 22:00:00,5,2
2024-02-24,23,5,42.2,2024-02-24 23:00:00,5,2
2024-02-25,0,6,40.833333333333336,2024-02-25 00:00:00,6,2
2024-02-25,1,6,46.833333333333336,2024-02-25 01:00:00,6,2
2024-02-25,2,2,42.0,2024-02-25 02:00:00,6,2
2024-02-25,3,3,69.33333333333333,2024-02-25 03:00:00,6,2
2024-02-25,4,5,47.2,2024-02-25 04:00:00,6,2
2024-02-25,6,4,62.0,2024-02-25 06:00:00,6,2
2024-02-25,7,4,39.75,2024-02-25 07:00:00,6,2
2024-02-25,8,5,63.8,2024-02-25 08:00:00,6,2
2024-02-25,9,15,62.53333333333333,2024-02-25 09:00:00,6,2
2024-02-25,10,3,89.66666666666667,2024-02-25 10:00:00,6,2
2024-02-25,11,7,68.42857142857143,2024-02-25 11:00:00,6,2
2024-02-25,12,9,79.88888888888889,2024-02-25 12:00:00,6,2
2024-02-25,13,8,44.375,2024-02-25 13:00:00,6,2
2024-02-25,14,3,92.66666666666667,2024-02-25 14:00:00,6,2
2024-02-25,15,4,40.5,2024-02-25 15:00:00,6,2
2024-02-25,16,6,40.5,2024-02-25 16:00:00,6,2
2024-02-25,17,7,35.714285714285715,2024-02-25 17:00:00,6,2
2024-02-25,18,14,45.07142857142857,2024-02-25 18:00:00,6,2
2024-02-25,19,12,43.083333333333336,2024-02-25 19:00:00,6,2
2024-02-25,20,6,71.5,2024-02-25 20:00:00,6,2
2024-02-25,21,12,64.5,2024-02-25 21:00:00,6,2
2024-02-25,22,8,50.625,2024-02-25 22:00:00,6,2
2024-02-25,23,5,36.4,2024-02-25 23:00:00,6,2
2024-02-26,0,4,72.0,2024-02-26 00:00:00,0,2
2024-02-26,1,10,78.8,2024-02-26 01:00:00,0,2
2024-02-26,2,5,35.2,2024-02-26 02:00:00,0,2
2024-02-26,4,2,36.0,2024-02-26 04:00:00,0,2
2024-02-26,5,2,7.0,2024-02-26 05:00:00,0,2
2024-02-26,6,5,68.4,2024-02-26 06:00:00,0,2
2024-02-26,7,5,43.0,2024-02-26 07:00:00,0,2
2024-02-26,8,11,60.72727272727273,2024-02-26 08:00:00,0,2
2024-02-26,9,6,57.5,2024-02-26 09:00:00,0,2
2024-02-26,10,10,58.0,2024-02-26 10:00:00,0,2
2024-02-26,11,6,43.833333333333336,2024-02-26 11:00:00,0,2
2024-02-26,12,3,29.0,2024-02-26 12:00:00,0,2
2024-02-26,13,10,53.0,2024-02-26 13:00:00,0,2
2024-02-26,14,8,60.0,2024-02-26 14:00:00,0,2
2024-02-26,15,8,51.625,2024-02-26 15:00:00,0,2
2024-02-26,16,6,63.5,2024-02-26 16:00:00,0,2
2024-02-26,17,6,25.666666666666668,2024-02-26 17:00:00,0,2
2024-02-26,18,14,56.57142857142857,2024-02-26 18:00:00,0,2
2024-02-26,19,5,65.2,2024-02-26 19:00:00,0,2
2024-02-26,20,6,73.5,2024-02-26 20:00:00,0,2
2024-02-26,21,15,74.86666666666666,2024-02-26 21:00:00,0,2
2024-02-26,22,14,78.28571428571429,2024-02-26 22:00:00,0,2
2024-02-26,23,6,55.833333333333336,2024-02-26 23:00:00,0,2
2024-02-27,0,5,80.6,2024-02-27 00:00:00,1,2
2024-02-27,1,1,80.0,2024-02-27 01:00:00,1,2
2024-02-27,2,2,23.5,2024-02-27 02:00:00,1,2
2024-02-27,3,2,51.5,2024-02-27 03:00:00,1,2
2024-02-27,4,1,2.0,2024-02-27 04:00:00,1,2
2024-02-27,6,5,34.6,2024-02-27 06:00:00,1,2
2024-02-27,7,3,78.0,2024-02-27 07:00:00,1,2
2024-02-27,8,7,58.285714285714285,2024-02-27 08:00:00,1,2
2024-02-27,9,1,38.0,2024-02-27 09:00:00,1,2
2024-02-27,10,8,46.375,2024-02-27 10:00:00,1,2
2024-02-27,11,9,68.33333333333333,2024-02-27 11:00:00,1,2
2024-02-27,12,6,48.333333333333336,2024-02-27 12:00:00,1,2
2024-02-27,13,2,90.5,2024-02-27 13:00:00,1,2
2024-02-27,14,7,44.857142857142854,2024-02-27 14:00:00,1,2
2024-02-27,15,9,52.111111111111114,2024-02-27 15:00:00,1,2
2024-02-27,16,5,84.4,2024-02-27 16:00:00,1,2
2024-02-27,17,5,81.6,2024-02-27 17:00:00,1,2
2024-02-27,18,13,51.15384615384615,2024-02-27 18:00:00,1,2
2024-02-27,19,13,50.53846153846154,2024-02-27 19:00:00,1,2
2024-02-27,20,12,61.0,2024-02-27 20:00:00,1,2
2024-02-27,21,10,69.9,2024-02-27 21:00:00,1,2
2024-02-27,22,9,52.888888888888886,2024-02-27 22:00:00,1,2
2024-02-27,23,8,73.75,2024-02-27 23:00:00,1,2
2024-02-28,0,10,40.4,2024-02-28 00:00:00,2,2
2024-02-28,1,5,60.8,2024-02-28 01:00:00,2,2
2024-02-28,2,1,22.0,2024-02-28 02:00:00,2,2
2024-02-28,3,2,75.5,2024-02-28 03:00:00,2,2
2024-02-28,4,2,53.0,2024-02-28 04:00:00,2,2
2024-02-28,5,2,43.0,2024-02-28 05:00:00,2,2
2024-02-28,6,7,67.42857142857143,2024-02-28 06:00:00,2,2
2024-02-28,7,3,44.333333333333336,2024-02-28 07:00:00,2,2
2024-02-28,8,5,46.0,2024-02-28 08:00:00,2,2
2024-02-28,9,1,136.0,2024-02-28 09:00:00,2,2
2024-02-28,10,7,39.42857142857143,2024-02-28 10:00:00,2,2
2024-02-28,11,7,59.42857142857143,2024-02-28 11:00:00,2,2
2024-02-28,12,6,64.0,2024-02-28 12:00:00,2,2
2024-02-28,13,5,47.0,2024-02-28 13:00:00,2,2
2024-02-28,14,7,55.57142857142857,2024-02-28 14:00:00,2,2
2024-02-28,15,10,52.3,2024-02-28 15:00:00,2,2
2024-02-28,16,3,86.0,2024-02-28 16:00:00,2,2
2024-02-28,17,8,45.75,2024-02-28 17:00:00,2,2
2024-02-28,18,8,57.125,2024-02-28 18:00:00,2,2
2024-02-28,19,9,47.0,2024-02-28 19:00:00,2,2
2024-02-28,20,9,52.666666666666664,2024-02-28 20:00:00,2,2
2024-02-28,21,12,57.583333333333336,2024-02-28 21:00:00,2,2
2024-02-28,22,9,59.666666666666664,2024-02-28 22:00:00,2,2
2024-02-28,23,7,57.857142857142854,2024-02-28 23:00:00,2,2
2024-02-29,0,7,55.714285714285715,2024-02-29 00:00:00,3,2
2024-02-29,1,4,39.25,2024-02-29 01:00:00,3,2
2024-02-29,2,3,42.666666666666664,2024-02-29 02:00:00,3,2
2024-02-29,3,1,67.0,2024-02-29 03:00:00,3,2
2024-02-29,4,1,70.0,2024-02-29 04:00:00,3,2
2024-02-29,5,2,66.0,2024-02-29 05:00:00,3,2
2024-02-29,6,8,65.75,2024-02-29 06:00:00,3,2
2024-02-29,7,7,55.142857142857146,2024-02-29 07:00:00,3,2
2024-02-29,8,7,47.285714285714285,2024-02-29 08:00:00,3,2
2024-02-29,9,7,40.142857142857146,2024-02-29 09:00:00,3,2
2024-02-29,10,2,39.0,2024-02-29 10:00:00,3,2
2024-02-29,11,7,36.57142857142857,2024-02-29 11:00:00,3,2
2024-02-29,12,8,48.625,2024-02-29 12:00:00,3,2
2024-02-29,13,3,48.666666666666664,2024-02-29 13:00:00,3,2
2024-02-29,14,6,89.83333333333333,2024-02-29 14:00:00,3,2
2024-02-29,15,3,13.333333333333334,2024-02-29 15:00:00,3,2
2024-02-29,16,7,45.42857142857143,2024-02-29 16:00:00,3,2
2024-02-29,17,8,59.125,2024-02-29 17:00:00,3,2
2024-02-29,18,12,57.5,2024-02-29 18:00:00,3,2
2024-02-29,19,8,76.25,2024-02-29 19:00:00,3,2
2024-02-29,20,5,43.4,2024-02-29 20:00:00,3,2
2024-02-29,21,6,23.166666666666668,2024-02-29 21:00:00,3,2
2024-02-29,22,5,40.0,2024-02-29 22:00:00,3,2
2024-02-29,23,9,47.22222222222222,2024-02-29 23:00:00,3,2
2024-03-01,0,6,62.666666666666664,2024-03-01 00:00:00,4,3
2024-03-01,1,10,48.1,2024-03-01 01:00:00,4,3
2024-03-01,2,2,36.0,2024-03-01 02:00:00,4,3
2024-03-01,4,2,44.0,2024-03-01 04:00:00,4,3
2024-03-01,5,1,50.0,2024-03-01 05:00:00,4,3
2024-03-01,6,6,45.833333333333336,2024-03-01 06:00:00,4,3
2024-03-01,7,9,47.77777777777778,2024-03-01 07:00:00,4,3
2024-03-01,8,4,42.25,2024-03-01 08:00:00,4,3
2024-03-01,9,3,52.0,2024-03-01 09:00:00,4,3
2024-03-01,10,6,71.16666666666667,2024-03-01 10:00:00,4,3
2024-03-01,11,4,61.75,2024-03-01 11:00:00,4,3
2024-03-01,12,9,71.44444444444444,2024-03-01 12:00:00,4,3
2024-03-01,13,2,17.5,2024-03-01 13:00:00,4,3
2024-03-01,14,9,63.55555555555556,2024-03-01 14:00:00,4,3
2024-03-01,15,6,70.33333333333333,2024-03-01 15:00:00,4,3
2024-03-01,16,1,43.0,2024-03-01 16:00:00,4,3
2024-03-01,17,8,25.75,2024-03-01 17:00:00,4,3
2024-03-01,18,6,57.5,2024-03-01 18:00:00,4,3
2024-03-01,19,10,60.4,2024-03-01 19:00:00,4,3
2024-03-01,20,16,63.1875,2024-03-01 20:00:00,4,3
2024-03-01,21,10,52.4,2024-03-01 21:00:00,4,3
2024-03-01,22,11,56.63636363636363,2024-03-01 22:00:00,4,3
2024-03-01,23,5,37.4,2024-03-01 23:00:00,4,3
2024-03-02,0,3,30.666666666666668,2024-03-02 00:00:00,5,3
2024-03-02,1,8,56.625,2024-03-02 01:00:00,5,3
2024-03-02,2,1,6.0,2024-03-02 02:00:00,5,3
2024-03-02,3,1,90.0,2024-03-02 03:00:00,5,3
2024-03-02,4,2,50.0,2024-03-02 04:00:00,5,3
2024-03-02,5,1,39.0,2024-03-02 05:00:00,5,3
2024-03-02,6,8,49.5,2024-03-02 06:00:00,5,3
2024-03-02,7,8,61.625,2024-03-02 07:00:00,5,3
2024-03-02,8,6,42.0,2024-03-02 08:00:00,5,3
2024-03-02,9,12,69.75,2024-03-02 09:00:00,5,3
2024-03-02,10,5,58.8,2024-03-02 10:00:00,5,3
2024-03-02,11,4,66.0,2024-03-02 11:00:00,5,3
2024-03-02,12,3,58.666666666666664,2024-03-02 12:00:00,5,3
2024-03-02,13,4,46.75,2024-03-02 13:00:00,5,3
2024-03-02,14,8,49.75,2024-03-02 14:00:00,5,3
2024-03-02,15,8,43.125,2024-03-02 15:00:00,5,3
2024-03-02,16,10,68.6,2024-03-02 16:00:00,5,3
2024-03-02,17,4,56.75,2024-03-02 17:00:00,5,3
2024-03-02,18,13,59.23076923076923,2024-03-02 18:00:00,5,3
2024-03-02,19,8,59.125,2024-03-02 19:00:00,5,3
2024-03-02,20,7,46.42857142857143,2024-03-02 20:00:00,5,3
2024-03-02,21,10,86.3,2024-03-02 21:00:00,5,3
2024-03-02,22,8,35.125,2024-03-02 22:00:00,5,3
2024-03-02,23,7,35.0,2024-03-02 23:00:00,5,3
2024-03-03,0,4,31.75,2024-03-03 00:00:00,6,3
2024-03-03,1,4,61.25,2024-03-03 01:00:00,6,3
2024-03-03,2,2,71.0,2024-03-03 02:00:00,6,3
2024-03-03,3,4,28.25,2024-03-03 03:00:00,6,3
2024-03-03,4,3,94.0,2024-03-03 04:00:00,6,3
2024-03-03,5,2,4.0,2024-03-03 05:00:00,6,3
2024-03-03,6,9,46.55555555555556,2024-03-03 06:00:00,6,3
2024-03-03,7,5,60.0,2024-03-03 07:00:00,6,3
2024-03-03,8,7,58.142857142857146,2024-03-03 08:00:00,6,3
2024-03-03,9,5,23.6,2024-03-03 09:00:00,6,3
2024-03-03,10,2,81.0,2024-03-03 10:00:00,6,3
2024-03-03,11,5,77.2,2024-03-03 11:00:00,6,3
2024-03-03,12,6,52.0,2024-03-03 12:00:00,6,3
2024-03-03,13,3,61.333333333333336,2024-03-03 13:00:00,6,3
2024-03-03,14,4,47.75,2024-03-03 14:00:00,6,3
2024-03-03,15,9,68.88888888888889,2024-03-03 15:00:00,6,3
2024-03-03,16,6,47.5,2024-03-03 16:00:00,6,3
2024-03-03,17,11,53.45454545454545,2024-03-03 17:00:00,6,3
2024-03-03,18,9,54.0,2024-03-03 18:00:00,6,3
2024-03-03,19,9,56.55555555555556,2024-03-03 19:00:00,6,3
2024-03-03,20,14,59.92857142857143,2024-03-03 20:00:00,6,3
2024-03-03,21,10,81.1,2024-03-03 21:00:00,6,3
2024-03-03,22,10,53.2,2024-03-03 22:00:00,6,3
2024-03-03,23,4,37.25,2024-03-03 23:00:00,6,3
2024-03-04,0,6,39.0,2024-03-04 00:00:00,0,3
2024-03-04,1,5,37.8,2024-03-04 01:00:00,0,3
2024-03-04,2,1,71.0,2024-03-04 02:00:00,0,3
2024-03-04,3,2,34.0,2024-03-04 03:00:00,0,3
2024-03-04,4,3,94.0,2024-03-04 04:00:00,0,3
2024-03-04,5,3,19.333333333333332,2024-03-04 05:00:00,0,3
2024-03-04,6,3,56.666666666666664,2024-03-04 06:00:00,0,3
2024-03-04,7,7,64.71428571428571,2024-03-04 07:00:00,0,3
2024-03-04,8,8,31.125,2024-03-04 08:00:00,0,3
2024-03-04,9,9,59.111111111111114,2024-03-04 09:00:00,0,3
2024-03-04,10,6,48.166666666666664,2024-03-04 10:00:00,0,3
2024-03-04,11,7,55.142857142857146,2024-03-04 11:00:00,0,3
2024-03-04,12,4,27.75,2024-03-04 12:00:00,0,3
2024-03-04,13,11,54.72727272727273,2024-03-04 13:00:00,0,3
2024-03-04,14,4,37.75,2024-03-04 14:00:00,0,3
2024-03-04,15,6,81.0,2024-03-04 15:00:00,0,3
2024-03-04,16,7,48.285714285714285,2024-03-04 16:00:00,0,3
2024-03-04,17,2,91.0,2024-03-04 17:00:00,0,3
2024-03-04,18,12,69.16666666666667,2024-03-04 18:00:00,0,3
2024-03-04,19,12,64.41666666666667,2024-03-04 19:00:00,0,3
2024-03-04,20,5,55.8,2024-03-04 20:00:00,0,3
2024-03-04,21,7,47.714285714285715,2024-03-04 21:00:00,0,3
2024-03-04,22,12,60.166666666666664,2024-03-04 22:00:00,0,3
2024-03-04,23,6,63.5,2024-03-04 23:00:00,0,3
2024-03-05,0,8,60.875,2024-03-05 00:00:00,1,3
2024-03-05,1,4,36.5,2024-03-05 01:00:00,1,3
2024-03-05,2,2,41.5,2024-03-05 02:00:00,1,3
2024-03-05,3,2,60.5,2024-03-05 03:00:00,1,3
2024-03-05,4,3,43.333333333333336,2024-03-05 04:00:00,1,3
2024-03-05,6,6,19.666666666666668,2024-03-05 06:00:00,1,3
2024-03-05,7,2,53.0,2024-03-05 07:00:00,1,3
2024-03-05,8,7,62.57142857142857,2024-03-05 08:00:00,1,3
2024-03-05,9,5,45.0,2024-03-05 09:00:00,1,3
2024-03-05,10,8,50.0,2024-03-05 10:00:00,1,3
2024-03-05,11,7,53.857142857142854,2024-03-05 11:00:00,1,3
2024-03-05,12,6,32.0,2024-03-05 12:00:00,1,3
2024-03-05,13,6,50.333333333333336,2024-03-05 13:00:00,1,3
2024-03-05,14,5,23.0,2024-03-05 14:00:00,1,3
2024-03-05,15,2,84.0,2024-03-05 15:00:00,1,3
2024-03-05,16,4,55.25,2024-03-05 16:00:00,1,3
2024-03-05,17,10,53.0,2024-03-05 17:00:00,1,3
2024-03-05,18,10,53.2,2024-03-05 18:00:00,1,3
2024-03-05,19,10,45.6,2024-03-05 19:00:00,1,3
2024-03-05,20,17,74.11764705882354,2024-03-05 20:00:00,1,3
2024-03-05,21,3,67.33333333333333,2024-03-05 21:00:00,1,3
2024-03-05,22,14,80.21428571428571,2024-03-05 22:00:00,1,3
2024-03-05,23,8,53.125,2024-03-05 23:00:00,1,3
2024-03-06,0,6,45.5,2024-03-06 00:00:00,2,3
2024-03-06,1,8,72.25,2024-03-06 01:00:00,2,3
2024-03-06,2,5,28.8,2024-03-06 02:00:00,2,3
2024-03-06,4,1,63.0,2024-03-06 04:00:00,2,3
2024-03-06,5,2,29.5,2024-03-06 05:00:00,2,3
2024-03-06,6,7,67.0,2024-03-06 06:00:00,2,3
2024-03-06,7,10,57.4,2024-03-06 07:00:00,2,3
2024-03-06,8,7,60.0,2024-03-06 08:00:00,2,3
2024-03-06,9,5,69.2,2024-03-06 09:00:00,2,3
2024-03-06,10,6,63.666666666666664,2024-03-06 10:00:00,2,3
2024-03-06,11,6,37.166666666666664,2024-03-06 11:00:00,2,3
2024-03-06,12,6,49.0,2024-03-06 12:00:00,2,3
2024-03-06,13,9,36.44444444444444,2024-03-06 13:00:00,2,3
2024-03-06,14,5,63.0,2024-03-06 14:00:00,2,3
2024-03-06,15,6,74.66666666666667,2024-03-06 15:00:00,2,3
2024-03-06,16,9,66.22222222222223,2024-03-06 16:00:00,2,3
2024-03-06,17,6,49.0,2024-03-06 17:00:00,2,3
2024-03-06,18,10,53.1,2024-03-06 18:00:00,2,3
2024-03-06,19,9,36.44444444444444,2024-03-06 19:00:00,2,3
2024-03-06,20,10,52.0,2024-03-06 20:00:00,2,3
2024-03-06,21,12,57.083333333333336,2024-03-06 21:00:00,2,3
2024-03-06,22,14,78.71428571428571,2024-03-06 22:00:00,2,3
2024-03-06,23,5,55.2,2024-03-06 23:00:00,2,3
2024-03-07,0,4,78.5,2024-03-07 00:00:00,3,3
2024-03-07,1,6,49.5,2024-03-07 01:00:00,3,3
2024-03-07,2,1,39.0,2024-03-07 02:00:00,3,3
2024-03-07,3,1,181.0,2024-03-07 03:00:00,3,3
2024-03-07,5,2,58.0,2024-03-07 05:00:00,3,3
2024-03-07,6,7,50.285714285714285,2024-03-07 06:00:00,3,3
2024-03-07,7,2,18.0,2024-03-07 07:00:00,3,3
2024-03-07,8,7,59.142857142857146,2024-03-07 08:00:00,3,3
2024-03-07,9,7,51.42857142857143,2024-03-07 09:00:00,3,3
2024-03-07,10,4,50.75,2024-03-07 10:00:00,3,3
2024-03-07,11,2,44.5,2024-03-07 11:00:00,3,3
2024-03-07,12,4,59.25,2024-03-07 12:00:00,3,3
2024-03-07,13,7,38.57142857142857,2024-03-07 13:00:00,3,3
2024-03-07,14,8,39.0,2024-03-07 14:00:00,3,3
2024-03-07,15,9,45.22222222222222,2024-03-07 15:00:00,3,3
2024-03-07,16,10,57.2,2024-03-07 16:00:00,3,3
2024-03-07,17,6,49.0,2024-03-07 17:00:00,3,3
2024-03-07,18,13,55.61538461538461,2024-03-07 18:00:00,3,3
2024-03-07,19,13,57.69230769230769,2024-03-07 19:00:00,3,3
2024-03-07,20,13,71.23076923076923,2024-03-07 20:00:00,3,3
2024-03-07,21,14,57.642857142857146,2024-03-07 21:00:00,3,3
2024-03-07,22,15,49.733333333333334,2024-03-07 22:00:00,3,3
2024-03-07,23,5,44.0,2024-03-07 23:00:00,3,3
2024-03-08,0,4,45.75,2024-03-08 00:00:00,4,3
2024-03-08,1,7,62.42857142857143,2024-03-08 01:00:00,4,3
2024-03-08,2,1,30.0,2024-03-08 02:00:00,4,3
2024-03-08,3,3,43.333333333333336,2024-03-08 03:00:00,4,3
2024-03-08,4,2,71.0,2024-03-08 04:00:00,4,3
2024-03-08,5,2,150.5,2024-03-08 05:00:00,4,3
2024-03-08,6,9,59.666666666666664,2024-03-08 06:00:00,4,3
2024-03-08,7,4,40.5,2024-03-08 07:00:00,4,3
2024-03-08,8,9,56.22222222222222,2024-03-08 08:00:00,4,3
2024-03-08,9,1,28.0,2024-03-08 09:00:00,4,3
2024-03-08,10,7,42.57142857142857,2024-03-08 10:00:00,4,3
2024-03-08,11,6,78.0,2024-03-08 11:00:00,4,3
2024-03-08,12,6,44.333333333333336,2024-03-08 12:00:00,4,3
2024-03-08,13,4,59.0,2024-03-08 13:00:00,4,3
2024-03-08,14,10,70.2,2024-03-08 14:00:00,4,3
2024-03-08,15,7,62.857142857142854,2024-03-08 15:00:00,4,3
2024-03-08,16,6,58.5,2024-03-08 16:00:00,4,3
2024-03-08,17,5,58.2,2024-03-08 17:00:00,4,3
2024-03-08,18,15,59.333333333333336,2024-03-08 18:00:00,4,3
2024-03-08,19,10,72.2,2024-03-08 19:00:00,4,3
2024-03-08,20,9,44.55555555555556,2024-03-08 20:00:00,4,3
2024-03-08,21,8,49.875,2024-03-08 21:00:00,4,3
2024-03-08,22,8,42.625,2024-03-08 22:00:00,4,3
2024-03-08,23,9,60.333333333333336,2024-03-08 23:00:00,4,3
2024-03-09,0,4,32.5,2024-03-09 00:00:00,5,3
2024-03-09,1,4,32.25,2024-03-09 01:00:00,5,3
2024-03-09,2,1,37.0,2024-03-09 02:00:00,5,3
2024-03-09,3,2,79.5,2024-03-09 03:00:00,5,3
2024-03-09,4,2,52.0,2024-03-09 04:00:00,5,3
2024-03-09,5,2,8.0,2024-03-09 05:00:00,5,3
2024-03-09,6,2,44.5,2024-03-09 06:00:00,5,3
2024-03-09,7,9,48.22222222222222,2024-03-09 07:00:00,5,3
2024-03-09,8,7,47.714285714285715,2024-03-09 08:00:00,5,3
2024-03-09,9,3,38.0,2024-03-09 09:00:00,5,3
2024-03-09,10,3,31.0,2024-03-09 10:00:00,5,3
2024-03-09,11,5,46.0,2024-03-09 11:00:00,5,3
2024-03-09,12,3,58.0,2024-03-09 12:00:00,5,3
2024-03-09,13,10,64.2,2024-03-09 13:00:00,5,3
2024-03-09,14,10,49.2,2024-03-09 14:00:00,5,3
2024-03-09,15,9,69.33333333333333,2024-03-09 15:00:00,5,3
2024-03-09,16,8,41.0,2024-03-09 16:00:00,5,3
2024-03-09,17,4,33.5,2024-03-09 17:00:00,5,3
2024-03-09,18,13,57.84615384615385,2024-03-09 18:00:00,5,3
2024-03-09,19,16,72.8125,2024-03-09 19:00:00,5,3
2024-03-09,20,4,53.75,2024-03-09 20:00:00,5,3
2024-03-09,21,14,65.92857142857143,2024-03-09 21:00:00,5,3
2024-03-09,22,11,55.63636363636363,2024-03-09 22:00:00,5,3
2024-03-09,23,8,47.875,2024-03-09 23:00:00,5,3
2024-03-10,0,7,66.71428571428571,2024-03-10 00:00:00,6,3
2024-03-10,1,5,76.8,2024-03-10 01:00:00,6,3
2024-03-10,3,1,41.0,2024-03-10 03:00:00,6,3
2024-03-10,4,2,20.0,2024-03-10 04:00:00,6,3
2024-03-10,5,2,62.0,2024-03-10 05:00:00,6,3
2024-03-10,6,6,50.0,2024-03-10 06:00:00,6,3
2024-03-10,7,3,32.333333333333336,2024-03-10 07:00:00,6,3
2024-03-10,8,1,33.0,2024-03-10 08:00:00,6,3
2024-03-10,9,5,42.6,2024-03-10 09:00:00,6,3
2024-03-10,10,5,31.0,2024-03-10 10:00:00,6,3
2024-03-10,11,6,27.833333333333332,2024-03-10 11:00:00,6,3
2024-03-10,12,9,61.55555555555556,2024-03-10 12:00:00,6,3
2024-03-10,13,5,55.8,2024-03-10 13:00:00,6,3
2024-03-10,14,3,32.666666666666664,2024-03-10 14:00:00,6,3
2024-03-10,15,2,27.5,2024-03-10 15:00:00,6,3
2024-03-10,16,5,36.0,2024-03-10 16:00:00,6,3
2024-03-10,17,3,30.666666666666668,2024-03-10 17:00:00,6,3
2024-03-10,18,10,56.0,2024-03-10 18:00:00,6,3
2024-03-10,19,15,76.86666666666666,2024-03-10 19:00:00,6,3
2024-03-10,20,8,43.875,2024-03-10 20:00:00,6,3
2024-03-10,21,12,56.583333333333336,2024-03-10 21:00:00,6,3
2024-03-10,22,10,34.8,2024-03-10 22:00:00,6,3
2024-03-10,23,6,34.5,2024-03-10 23:00:00,6,3
2024-03-11,0,1,1.0,2024-03-11 00:00:00,0,3
2024-03-11,1,2,49.0,2024-03-11 01:00:00,0,3
2024-03-11,3,4,68.25,2024-03-11 03:00:00,0,3
2024-03-11,4,4,48.0,2024-03-11 04:00:00,0,3
2024-03-11,6,9,52.44444444444444,2024-03-11 06:00:00,0,3
2024-03-11,7,10,48.8,2024-03-11 07:00:00,0,3
2024-03-11,8,7,34.285714285714285,2024-03-11 08:00:00,0,3
2024-03-11,9,5,45.0,2024-03-11 09:00:00,0,3
2024-03-11,10,7,51.0,2024-03-11 10:00:00,0,3
2024-03-11,11,5,85.8,2024-03-11 11:00:00,0,3
2024-03-11,12,6,47.333333333333336,2024-03-11 12:00:00,0,3
2024-03-11,13,7,77.28571428571429,2024-03-11 13:00:00,0,3
2024-03-11,14,10,55.0,2024-03-11 14:00:00,0,3
2024-03-11,15,7,73.42857142857143,2024-03-11 15:00:00,0,3
2024-03-11,16,8,36.625,2024-03-11 16:00:00,0,3
2024-03-11,17,8,41.0,2024-03-11 17:00:00,0,3
2024-03-11,18,9,50.111111111111114,2024-03-11 18:00:00,0,3
2024-03-11,19,14,51.57142857142857,2024-03-11 19:00:00,0,3
2024-03-11,20,9,40.55555555555556,2024-03-11 20:00:00,0,3
2024-03-11,21,8,81.625,2024-03-11 21:00:00,0,3
2024-03-11,22,16,53.0625,2024-03-11 22:00:00,0,3
2024-03-11,23,5,50.2,2024-03-11 23:00:00,0,3
2024-03-12,0,1,31.0,2024-03-12 00:00:00,1,3
